,Unnamed: 0.1,Brand,Title,Sku,Model,Url,Categories
1215,6933,EdgeStar ,106-Can Capacity (7.94-cu ft) Residential Stainless Steel Beverage Center,1619190,CWB8420DZ,https://www.lowes.com/pd/EdgeStar-106-Can-Capacity-7-94-cu-ft-Residential-Stainless-Steel-Beverage-Center/1001305130,['Beverage Refrigerators']
1216,6934,Whirlpool ,14-Can Capacity (5.2-cu ft) Residential Fingerprint Resistant Black Stainless Beverage Center,1303517,WUB50X24HV,https://www.lowes.com/pd/Whirlpool-14-Can-Capacity-5-2-cu-ft-Residential-Fingerprint-Resistant-Black-Stainless-Beverage-Center/1000876436,['Beverage Refrigerators']
1217,6935,MARVEL ,Low-Profile 162-Can Capacity (4.9-cu ft) Residential Stainless Steel Beverage Center,645602,MA24BCG1RS,https://www.lowes.com/pd/MARVEL-Low-Profile-162-Can-Capacity-4-9-cu-ft-Residential-Stainless-Steel-Beverage-Center/50385838,['Beverage Refrigerators']
1218,6936,MARVEL ,162-Can Capacity (5.5-cu ft) Residential Stainless Steel Beverage Center,645592,ML24BCG1RS,https://www.lowes.com/pd/MARVEL-162-Can-Capacity-5-5-cu-ft-Residential-Stainless-Steel-Beverage-Center/50385818,['Beverage Refrigerators']
1219,6937,NewAir ,90-Can Capacity (2.2-cu ft) Residential Black Beve,1314205,AB-850B,https://www.lowes.com/pd/NewAir-90-Can-Capacity-2-2-cu-ft-Residential-Black-Beve/1001220670,['Beverage Refrigerators']
1220,6938,Vinotemp ,19-Can Capacity Residential Black and Silver Beverage Center,1222740,VT-36TS-SM,https://www.lowes.com/pd/Vinotemp-19-Can-Capacity-Residential-Black-and-Silver-Beverage-Center/1000656579,['Beverage Refrigerators']
1221,6939,Vinotemp ,33-Can Capacity Residential Stainless Steel Beverage Center,1220654,EL-30SWCB2D,https://www.lowes.com/pd/Vinotemp-33-Can-Capacity-Residential-Stainless-Steel-Beverage-Center/1000640449,['Beverage Refrigerators']
1222,6940,Summit Appliance,100-Can Capacity (5-cu ft) Commercial Glass Door/Black Cabinet Beverage Center,2638293,AL57GPNR,https://www.lowes.com/pd/Summit-Appliance-Summit-ADA-Compliant-Beverage-Center/1003008894,['Beverage Refrigerators']
1223,6941,KitchenAid,14-Can Capacity (4.8-cu ft) Residential Black Stainless with Printshield Beverage Center,807006,KUBL304EBS,https://www.lowes.com/pd/KitchenAid-14-Can-Capacity-4-8-cu-ft-Residential-Black-Stainless-with-Printshield-Beverage-Center/1000080935,['Beverage Refrigerators']
1224,6942,KitchenAid,14-Can Capacity (4.8-cu ft) Residential Stainless Steel Beverage Center,534707,KUBL204ESB,https://www.lowes.com/pd/KitchenAid-14-Can-Capacity-4-8-cu-ft-Residential-Stainless-Steel-Beverage-Center/50393500,['Beverage Refrigerators']
1225,6943,Avanti,30-Can Capacity (3.1-cu ft) Commercial/Residential Black Cabinet with Stainless Steel Frame Beverage Center,2549842,BCA3115S3S,https://www.lowes.com/pd/Avanti-Avanti-3-1-CF-Beverage-Cooler/1002916652,['Beverage Refrigerators']
1226,6944,NewAir,Freestanding Beverage Fridge 126-Can Capacity (3.4-cu ft) Residential Stainless Steel Beverage Center,2569488,AB-1200,https://www.lowes.com/pd/NewAir-Freestanding-Beverage-Fridge-126-Can-Capacity-3-4-cu-ft-Residential-Stainless-Steel-Beverage-Center/1002796738,['Beverage Refrigerators']
1227,6945,HomeCraft,Residential Black Stainless Beverage Center,2570567,CBD5BS,https://www.lowes.com/pd/HomeCraft-HomeCraft-CBD5BS-Black-Stainless-Steel-Tap-Beer-Growler-Cooling-System/1002945174,['Beverage Refrigerators']
1228,6946,Avanti,50-Can Capacity (5-cu ft) Commercial/Residential Black with Stainless Steel Frame Beverage Center,2549843,BCA516SS,https://www.lowes.com/pd/Avanti-Avanti-5-0-CF-Beverage-Cooler/1002916656,['Beverage Refrigerators']
1229,6947,NewAir,90-Can Capacity (2.2-cu ft) Residential Black Beverage Center,2569503,AB-850B,https://www.lowes.com/pd/NewAir-90-Can-Capacity-2-2-cu-ft-Residential-Black-Beverage-Center/1002796976,['Beverage Refrigerators']
1230,6948,Avallon,86-Can Capacity (3.35-cu ft) Residential Black Stainless Steel Beverage Center,2539125,ABR151BLSS,https://www.lowes.com/pd/Avallon-86-Can-Built-in-Beverage-Refrigerator/1002803686,['Beverage Refrigerators']
1231,6949,MARVEL,190-Can Capacity (5.5-cu ft) Residential Stainless Steel Beverage Center,645590,ML24BCG0RS,https://www.lowes.com/pd/MARVEL-190-Can-Capacity-5-5-cu-ft-Residential-Stainless-Steel-Beverage-Center/50385816,['Beverage Refrigerators']
1232,6950,Impecca,30-Can Capacity (1.7-cu ft) Residential White Beverage Center,2413580,RC-1176W,https://www.lowes.com/pd/Impecca-30-Can-Capacity-1-7-cu-ft-Residential-White-Beverage-Center/1002629646,['Beverage Refrigerators']
1233,6951,Impecca,30-Can Capacity (1.7-cu ft) Residential Stainless Steel Beverage Center,2413578,RC-1172SL,https://www.lowes.com/pd/Impecca-30-Can-Capacity-1-7-cu-ft-Residential-Stainless-Steel-Beverage-Center/1002629642,['Beverage Refrigerators']
1234,6952,Impecca ,4.4-Can Capacity (4.4-cu ft) Residential Stainless Steel Beverage Center,2413585,RC-1446SL,https://www.lowes.com/pd/Impecca-4-4-Can-Capacity-4-4-cu-ft-Residential-Stainless-Steel-Beverage-Center/1002626602,['Beverage Refrigerators']
1235,6953,Haier ,150-Can Capacity (2.6-cu ft) Residential Stainless Steel Beverage Center,1901223,126074,https://www.lowes.com/pd/Haier-150-Can-Capacity-2-6-cu-ft-Residential-Stainless-Steel-Beverage-Center/1002625258,['Beverage Refrigerators']
1236,6954,Impecca ,4.4-Can Capacity (4.4-cu ft) Residential White Beverage Center,2413586,RC-1446W,https://www.lowes.com/pd/Impecca-4-4-Can-Capacity-4-4-cu-ft-Residential-White-Beverage-Center/1002626614,['Beverage Refrigerators']
1237,6955,Impecca ,4.4-Can Capacity (4.4-cu ft) Residential Black Beverage Center,2413584,RC-1446K,https://www.lowes.com/pd/Impecca-4-4-Can-Capacity-4-4-cu-ft-Residential-Black-Beverage-Center/1002626590,['Beverage Refrigerators']
1238,6956,Danby ,95-Can Capacity (2.6-cu ft) Residential Stainless Steel Beverage Center,1901128,113616,https://www.lowes.com/pd/Danby-95-Can-Capacity-2-6-cu-ft-Residential-Stainless-Steel-Beverage-Center/1002625248,['Beverage Refrigerators']
1239,6957,KitchenAid ,14-Can Capacity (4.8-cu ft) Residential Stainless Steel Beverage Center,534709,KUBL304ESS,https://www.lowes.com/pd/KitchenAid-14-Can-Capacity-4-8-cu-ft-Residential-Stainless-Steel-Beverage-Center/50393504,['Beverage Refrigerators']
1240,6958,KitchenAid ,14-Can Capacity (4.8-cu ft) Residential Stainless Steel Beverage Center,534706,KUBR304ESS,https://www.lowes.com/pd/KitchenAid-14-Can-Capacity-4-8-cu-ft-Residential-Stainless-Steel-Beverage-Center/50393498,['Beverage Refrigerators']
1241,6959,KitchenAid ,14-Can Capacity (4.8-cu ft) Residential Panel Ready Beverage Center,534708,KUBR204EPA,https://www.lowes.com/pd/KitchenAid-14-Can-Capacity-4-8-cu-ft-Residential-Panel-Ready-Beverage-Center/50393502,['Beverage Refrigerators']
1242,6960,KitchenAid ,14-Can Capacity (4.8-cu ft) Residential Stainless Steel Beverage Center,534710,KUBR204ESB,https://www.lowes.com/pd/KitchenAid-14-Can-Capacity-4-8-cu-ft-Residential-Stainless-Steel-Beverage-Center/50393506,['Beverage Refrigerators']
1243,6963,MARVEL ,Low-Profile 95-Can Capacity (4.9-cu ft) Residential Stainless Steel Beverage Center,645603,MA24BCG1LS,https://www.lowes.com/pd/MARVEL-Low-Profile-95-Can-Capacity-4-9-cu-ft-Residential-Stainless-Steel-Beverage-Center/50385840,['Beverage Refrigerators']
1244,6964,MARVEL ,162-Can Capacity (5.5-cu ft) Residential Stainless Steel Beverage Center,645593,ML24BCG1LS,https://www.lowes.com/pd/MARVEL-162-Can-Capacity-5-5-cu-ft-Residential-Stainless-Steel-Beverage-Center/50385820,['Beverage Refrigerators']
1245,6965,Kalorik ,-Can Capacity (20-cu ft) Red Beverage Center,380071,MCL 36711,https://www.lowes.com/pd/KALORIK-Can-Capacity-20-cu-ft-Red-Beverage-Center/3562394,['Beverage Refrigerators']
1246,6966,MARVEL ,190-Can Capacity (5.5-cu ft) Residential Stainless Steel Beverage Center,645591,ML24BCG0LS,https://www.lowes.com/pd/MARVEL-190-Can-Capacity-5-5-cu-ft-Residential-Stainless-Steel-Beverage-Center/50404516,['Beverage Refrigerators']
1247,6967,NewAir ,54-Can Capacity (3.2-cu ft) Residential Black Beve,1661693,NWB057SS00,https://www.lowes.com/pd/NewAir-54-Can-Capacity-3-2-cu-ft-Residential-Black-Beve/1001415602,['Beverage Refrigerators']
1248,6968,NewAir ,96-Can Capacity (3.2-cu ft) Residential Black Beve,1803037,NBC096BS00,https://www.lowes.com/pd/NewAir-96-Can-Capacity-3-2-cu-ft-Residential-Black-Beve/1001459188,['Beverage Refrigerators']
1249,6969,NewAir ,177-Can Capacity (5.3-cu ft) Commercial/Residentia,1803022,NBC177BS00,https://www.lowes.com/pd/NewAir-177-Can-Capacity-5-3-cu-ft-Commercial-Residentia/1001459168,['Beverage Refrigerators']
1250,6970,MARVEL ,22-Can Capacity (5.2-cu ft) Residential Stainless Steel Beverage Center,699663,ML24WBG1RS,https://www.lowes.com/pd/MARVEL-22-Can-Capacity-5-2-cu-ft-Residential-Stainless-Steel-Beverage-Center/1000238497,['Beverage Refrigerators']
1251,6971,MARVEL ,72-Can Capacity (2.8-cu ft) Residential Stainless Steel Beverage Center,728584,ML15BCG2LS,https://www.lowes.com/pd/MARVEL-72-Can-Capacity-2-8-cu-ft-Residential-Stainless-Steel-Beverage-Center/1000236265,['Beverage Refrigerators']
1252,6972,MARVEL ,72-Can Capacity (2.8-cu ft) Residential Stainless Steel Beverage Center,728588,ML15BCG2RS,https://www.lowes.com/pd/MARVEL-72-Can-Capacity-2-8-cu-ft-Residential-Stainless-Steel-Beverage-Center/1000236267,['Beverage Refrigerators']
1253,6973,KingsBottle ,140-Can Capacity (4.34-cu ft) Commercial Stainless Beverage Center,731888,KBU-55A-SD,https://www.lowes.com/pd/KingsBottle-140-Can-Capacity-4-34-cu-ft-Commercial-Stainless-Beverage-Center/1000102807,['Beverage Refrigerators']
1254,6978,Avallon,21-Can Capacity (5.18-cu ft) Residential Black Stainless Steel Beverage Center,2539129,AWBC241GGFDBLSS,https://www.lowes.com/pd/Avallon-21-Bottle-60-Can-Built-in-Wine-and-Beverage-Refrigerator/1002803834,['Beverage Refrigerators']
1255,6981,Whirlpool,14-Can Capacity (5.2-cu ft) Residential Fingerprint Resistant Stainless Steel Beverage Center,2566890,WUB50X24HZ,https://www.lowes.com/pd/Whirlpool-14-Can-Capacity-5-2-cu-ft-Residential-Fingerprint-Resistant-Stainless-Steel-Beverage-Center/1002808706,['Beverage Refrigerators']
1256,6988,SPT ,56-Can Capacity (2.9-cu ft) Commercial/Residential Stainless Steel Door with Black Cabinet Beverage Center,2319158,BF-314U,https://www.lowes.com/pd/SPT-15-in-56-Bottle-and-90-Can-Under-Counter-Beer-Froster/1002689478,['Beverage Refrigerators']
1257,6989,SPT ,BC-92US 92-Can Capacity (2.8-cu ft) Commercial/Residential Black Cabinet with Stainless Steel Trim Beverage Center,2319132,BC-92US,https://www.lowes.com/pd/SPT-92-Can-Under-Counter-Beverage-Cooler-Commercial-Grade/1002689472,['Beverage Refrigerators']
1258,6998,NewAir ,90-Can Capacity (2.2-cu ft) Residential Stainless,952217,AB-850,https://www.lowes.com/pd/NewAir-90-Can-Capacity-2-2-cu-ft-Residential-Stainless/1000365729,['Beverage Refrigerators']
1259,6999,Summit Appliance ,Commercial 30-Can Capacity (2.1-cu ft) Commercial Beverage Center,2638288,SCR314L,https://www.lowes.com/pd/Summit-Appliance-Compact-Commercial-Beverage-Center/1003008886,['Beverage Refrigerators']
1260,7003,Nostalgia ,6-Can Capacity (1-cu ft) Residential Aqua Beverage Center,2570562,RF6RRAQ,https://www.lowes.com/pd/Nostalgia-Nostalgia-RF6RRAQ-Retro-6-Can-Personal-Cooling-and-Heating-Refrigerator-with-Carry-Handle-for-Home-Office-Car-Boat-or-Dorm-Room-Includes-AC-DC-Power-Cords-Aqua/1002945124,['Beverage Refrigerators']
1261,7004,Nostalgia ,6-Can Capacity (1-cu ft) Residential Black Beverage Center,2569581,RF6RRBK,https://www.lowes.com/pd/Nostalgia-Nostalia-RF6RRBK-Retro-6-Can-Personal-Cooling-and-Heating-Refrigerator-with-Dry-Erase-Door-and-Carry-Handle-for-Home-Office-Car-Boat-or-Dorm-Room-Includes-AC-DC-Power-Cords-Black/1002940118,['Beverage Refrigerators']
1262,7006,Cafe ,Cafe Beverage Center,2780216,CCP06BP4PW2,https://www.lowes.com/pd/Cafe-Cafe-Beverage-Center/1003200770,['Beverage Refrigerators']
1263,7007,Cafe ,Cafe Beverage Center,2780214,CCP06BP2PS1,https://www.lowes.com/pd/Cafe-Cafe-Beverage-Center/1003200766,['Beverage Refrigerators']
1264,7008,Cafe ,Cafe Beverage Center,2780217,CCR06BM2PS5,https://www.lowes.com/pd/Cafe-Cafe-Beverage-Center/1003200772,['Beverage Refrigerators']
1265,7009,Cafe ,Cafe Beverage Center,2780215,CCP06BP3PD1,https://www.lowes.com/pd/Cafe-Cafe-Beverage-Center/1003200768,['Beverage Refrigerators']
1266,7014,EdgeStar,142-Can Capacity (5.49-cu ft) Residential Stainless Steel Beverage Center,1619186,CBR1501SLD,https://www.lowes.com/pd/EdgeStar-142-Can-Capacity-5-49-cu-ft-Residential-Stainless-Steel-Beverage-Center/1001305082,['Beverage Refrigerators']
1267,7015,Hisense,54-Bottle Capacity Stainess Steel Wine Chiller,2131376,HWS54029SS,https://www.lowes.com/pd/Hisense-54-Bottle-Capacity-Stainess-Steel-Wine-Chiller/1002981226,['Wine Coolers']
1268,7016,Frigidaire,24-Bottle Capacity Black Wine Chiller,1614271,FRWW2432AV,https://www.lowes.com/pd/Frigidaire-24-Bottle-Capacity-Black-Wine-Chiller/1002274914,['Wine Coolers']
1269,7017,Frigidaire,52-Bottle Capacity Stainless Steel Wine Chiller,999524,FGWC52L3TS,https://www.lowes.com/pd/Frigidaire-52-Bottle-Capacity-Stainless-Steel-Wine-Chiller/1000436083,['Wine Coolers']
1270,7018,Frigidaire,34-Bottle Capacity Black Wine Chiller,1647312,FRWW3433AV,https://www.lowes.com/pd/Frigidaire-34-Bottle-Capacity-Black-Wine-Chiller/1001349134,['Wine Coolers']
1271,7019,EdgeStar,151-Bottle Capacity Black Cabinet; Stainless Steel Door Wine Chiller,2539116,CWR1662SZ,https://www.lowes.com/pd/EdgeStar-151-Bottle-Capacity-Black-Cabinet-Stainless-Steel-Door-Wine-Chiller/1002803388,['Wine Coolers']
1272,7020,Avallon,21-Bottle Capacity Stainless Steel Wine Chiller,1619299,AWBC241GGFD,https://www.lowes.com/pd/Avallon-21-Bottle-Capacity-Stainless-Steel-Wine-Chiller/1001301436,['Wine Coolers']
1273,7021,Summit Appliance,21-Bottle Capacity Dual Zone Cooling Wine Chiller,1144703,CL242WBV,https://www.lowes.com/pd/Summit-Appliance-21-Bottle-Capacity-Dual-Zone-Cooling-Wine-Chiller/1000541697,['Wine Coolers']
1274,7022,EdgeStar,36-Bottle Capacity Stainless Steel Dual Zone Cooling Wine Chiller,1619211,CWR362FD,https://www.lowes.com/pd/EdgeStar-36-Bottle-Capacity-Stainless-Steel-Dual-Zone-Cooling-Wine-Chiller/1001299342,['Wine Coolers']
1275,7023,EdgeStar,46-Bottle Capacity Stainless Steel Dual Zone Cooling Wine Chiller,1619298,CWR462DZ,https://www.lowes.com/pd/EdgeStar-46-Bottle-Capacity-Stainless-Steel-Dual-Zone-Cooling-Wine-Chiller/1001301410,['Wine Coolers']
1276,7024,EdgeStar,26-Bottle Capacity Stainless Steel Dual Zone Cooling Wine Chiller,1619291,CWR263DZ,https://www.lowes.com/pd/EdgeStar-26-Bottle-Capacity-Stainless-Steel-Dual-Zone-Cooling-Wine-Chiller/1001301244,['Wine Coolers']
1277,7025,Hisense,46-Bottle Capacity Glass Door with Stainless Steel Frame Dual Zone Cooling Wine Chiller,773355,HWD46058SS00,https://www.lowes.com/pd/Hisense-46-Bottle-Capacity-Glass-Door-with-Stainless-Steel-Frame-Dual-Zone-Cooling-Wine-Chiller/1001068252,['Wine Coolers']
1278,7026,Premium Levella,45-Bottle Capacity Stainless Steel Dual Zone Cooling Wine Chiller,2461895,PWC456MS,https://www.lowes.com/pd/Premium-Levella-45-Bottle-Freestanding-Wine-Cooler/1002588438,['Wine Coolers']
1279,7027,Premium Levella ,34-Bottle Capacity Stainless Steel Wine Chiller,2461894,PWC346MS,https://www.lowes.com/pd/Premium-Levella-34-Bottle-Capacity-Stainless-Steel-Wine-Chiller/1002550532,['Wine Coolers']
1280,7028,Danby ,36-Bottle Capacity Black/Platinum Wine Chiller,1109257,DWC350BLP,https://www.lowes.com/pd/Danby-36-Bottle-Capacity-Black-Platinum-Wine-Chiller/1000486073,['Wine Coolers']
1281,7029,SPT ,24-Bottle Capacity Black Dual Zone Cooling Wine Chiller,2319155,WC-2462M,https://www.lowes.com/pd/SPT-Dual-Zone-24-Bottle-Wine-Cooler/1002692314,['Wine Coolers']
1282,7030,Wine Enthusiast ,4-Bottle Capacity Stainless Steel Wine Chiller,697087,268 68 40 01,https://www.lowes.com/pd/Wine-Enthusiast-4-Bottle-Capacity-Stainless-Steel-Wine-Chiller/999958127,['Wine Coolers']
1283,7031,MARVEL ,Gallery 27-Bottle Capacity Stainless Steel Wine Chiller,645608,ML24WSG1RS,https://www.lowes.com/pd/MARVEL-Gallery-27-Bottle-Capacity-Stainless-Steel-Wine-Chiller/50358212,['Wine Coolers']
1284,7032,KitchenAid ,46-Bottle Capacity Dual Zone Cooling Wine Chiller,572689,WUW35X24DS,https://www.lowes.com/pd/KitchenAid-46-Bottle-Capacity-Panel-Ready-Dual-Zone-Cooling-Wine-Chiller/50396658,['Wine Coolers']
1285,7033,Whirlpool ,51-Bottle Capacity Black-on-Stainless Wine Chiller,572688,WUW35X15DS,https://www.lowes.com/pd/Whirlpool-51-Bottle-Capacity-Black-on-Stainless-Wine-Chiller/50419320,['Wine Coolers']
1286,7034,Whirlpool ,34-Bottle Capacity Black-on-Stainless Wine Chiller,534627,KUWL204ESB,https://www.lowes.com/pd/Whirlpool-34-Bottle-Capacity-Black-on-Stainless-Wine-Chiller/50419318,['Wine Coolers']
1287,7035,KitchenAid ,46-Bottle Capacity Stainless Steel Dual Zone Cooling Wine Chiller,534630,KUWL304ESS,https://www.lowes.com/pd/KitchenAid-46-Bottle-Capacity-Stainless-Steel-Dual-Zone-Cooling-Wine-Chiller/50396650,['Wine Coolers']
1288,7036,KitchenAid ,46-Bottle Capacity Stainless Steel Dual Zone Cooling Wine Chiller,534628,KUWR304ESS,https://www.lowes.com/pd/KitchenAid-46-Bottle-Capacity-Stainless-Steel-Dual-Zone-Cooling-Wine-Chiller/50396656,['Wine Coolers']
1289,7037,KitchenAid ,46-Bottle Capacity Stainless Steel Dual Zone Cooling Wine Chiller,704560,AWR-520SB,https://www.lowes.com/pd/KitchenAid-46-Bottle-Capacity-Stainless-Steel-Dual-Zone-Cooling-Wine-Chiller/50396652,['Wine Coolers']
1290,7038,NewAir ,52-Bottle Capacity Stainless Steel Wine Chiller,773357,1016TW-28-215,https://www.lowes.com/pd/NewAir-52-Bottle-Capacity-Stainless-Steel-Wine-Chiller/1000031833,['Wine Coolers']
1291,7039,Scott Living ,18-Bottle Capacity Autumn Mahogany Dual Zone Cooling Wine Chiller,704556,AWR-460DB,https://www.lowes.com/pd/Scott-Living-18-Bottle-Capacity-Autumn-Mahogany-Dual-Zone-Cooling-Wine-Chiller/999990390,['Wine Coolers']
1292,7040,NewAir ,46-Bottle Capacity Stainless Steel Dual Zone Cooli,256811,PCR06WATSS,https://www.lowes.com/pd/NewAir-46-Bottle-Capacity-Stainless-Steel-Dual-Zone-Cooli/1000017985,['Wine Coolers']
1293,7041,GE ,Profile 16-Bottle Capacity Stainless Steel with Black Case Wine Chiller,697029,272 03 18 05,https://www.lowes.com/pd/GE-Profile-16-Bottle-Capacity-Stainless-Steel-with-Black-Case-Wine-Chiller/3236114,['Wine Coolers']
1294,7042,Wine Enthusiast ,4-Bottle Capacity Black Dual Zone Cooling Wine Chiller,697070,268 68 20 01,https://www.lowes.com/pd/Wine-Enthusiast-4-Bottle-Capacity-Black-Dual-Zone-Cooling-Wine-Chiller/999958077,['Wine Coolers']
1295,7043,Wine Enthusiast ,6-Bottle Capacity Stainless Steel Wine Chiller,697098,269 01 66 03,https://www.lowes.com/pd/Wine-Enthusiast-6-Bottle-Capacity-Stainless-Steel-Wine-Chiller/999958109,['Wine Coolers']
1296,7044,Wine Enthusiast ,166-Bottle Capacity Black Wine Chiller,697067,269 01 92 03,https://www.lowes.com/pd/Wine-Enthusiast-166-Bottle-Capacity-Black-Wine-Chiller/999958135,['Wine Coolers']
1297,7045,Wine Enthusiast ,92-Bottle Capacity Black Wine Chiller,645609,ML24WSG1LS,https://www.lowes.com/pd/Wine-Enthusiast-92-Bottle-Capacity-Black-Wine-Chiller/999958103,['Wine Coolers']
1298,7046,MARVEL ,Gallery 27-Bottle Capacity Stainless Steel Wine Chiller,807010,KUWL304EBS,https://www.lowes.com/pd/MARVEL-Gallery-27-Bottle-Capacity-Stainless-Steel-Wine-Chiller/50358214,['Wine Coolers']
1299,7047,KitchenAid ,46-Bottle Capacity Black Stainless with Printshield Dual Zone Cooling Wine Chiller,731866,KBU-170D-FG,https://www.lowes.com/pd/KitchenAid-46-Bottle-Capacity-Black-Stainless-with-Printshield-Dual-Zone-Cooling-Wine-Chiller/1000080943,['Wine Coolers']
1300,7048,KingsBottle ,131-Bottle Capacity Black Dual Zone Cooling Wine Chiller,731868,KBU-100W-FG,https://www.lowes.com/pd/KingsBottle-131-Bottle-Capacity-Black-Dual-Zone-Cooling-Wine-Chiller/1000102793,['Wine Coolers']
1301,7049,KingsBottle ,98-Bottle Capacity Black Wine Chiller,734390,AWB-360DB,https://www.lowes.com/pd/KingsBottle-98-Bottle-Capacity-Black-Wine-Chiller/1000102797,['Wine Coolers']
1302,7051,NewAir,27-Bottle Capacity Stainless Steel and Black Wine,952219,AWC-270E,https://www.lowes.com/pd/NewAir-27-Bottle-Capacity-Stainless-Steel-and-Black-Wine/1000365737,['Wine Coolers']
1303,7052,Wine Enthusiast,Professional 28-Bottle Capacity Walnut Wine Chiller,952993,335 93 02,https://www.lowes.com/pd/Wine-Enthusiast-Professional-28-Bottle-Capacity-Walnut-Wine-Chiller/1000377739,['Wine Coolers']
1304,7053,Wine Enthusiast,Professional 28-Bottle Capacity Walnut Wine Chiller,952992,335 92 02,https://www.lowes.com/pd/Wine-Enthusiast-Professional-28-Bottle-Capacity-Walnut-Wine-Chiller/1000377737,['Wine Coolers']
1305,7054,Wine Enthusiast,Professional 300-Bottle Capacity Nero Wine Chiller,952991,335 91 04,https://www.lowes.com/pd/Wine-Enthusiast-Professional-300-Bottle-Capacity-Nero-Wine-Chiller/1000377735,['Wine Coolers']
1306,7055,Whirlpool,46-Bottle Capacity Stainless Steel Dual Zone Cooling Wine Chiller,960707,WUW55X24HS,https://www.lowes.com/pd/Whirlpool-46-Bottle-Capacity-Stainless-Steel-Dual-Zone-Cooling-Wine-Chiller/1000349945,['Wine Coolers']
1307,7056,Vinotemp,54-Bottle Capacity Black and Stainless Steel Wine Chiller,1222796,EL-54WCGM,https://www.lowes.com/pd/Vinotemp-54-Bottle-Capacity-Black-and-Stainless-Steel-Wine-Chiller/1000654005,['Wine Coolers']
1308,7057,Vinotemp,4-Bottle Capacity Silver Wine Chiller,1222714,VT-WINEDISP4SS,https://www.lowes.com/pd/Vinotemp-4-Bottle-Capacity-Silver-Wine-Chiller/1000656315,['Wine Coolers']
1309,7058,Vinotemp,2-Bottle Capacity Black Wine Chiller,1222742,IL-OW002,https://www.lowes.com/pd/Vinotemp-2-Bottle-Capacity-Black-Wine-Chiller/1000656603,['Wine Coolers']
1310,7059,Vinotemp,28-Bottle Capacity Black and Silver Wine Chiller,1222789,EL-28TSBM C,https://www.lowes.com/pd/Vinotemp-28-Bottle-Capacity-Black-and-Silver-Wine-Chiller/1000657059,['Wine Coolers']
1311,7060,Vinotemp,41-Bottle Capacity Black Wine Chiller,1222784,VT-50FDHT,https://www.lowes.com/pd/Vinotemp-41-Bottle-Capacity-Black-Wine-Chiller/1000657011,['Wine Coolers']
1312,7061,Vinotemp,46-Bottle Capacity Stainless Steel Dual Zone Cooling Wine Chiller,1220657,EL-46WCST,https://www.lowes.com/pd/Vinotemp-46-Bottle-Capacity-Stainless-Steel-Dual-Zone-Cooling-Wine-Chiller/1000640485,['Wine Coolers']
1313,7062,Vinotemp ,161-Bottle Capacity Stainless Steel Wine Chiller,1220652,VT-DS24BC-L,https://www.lowes.com/pd/Vinotemp-161-Bottle-Capacity-Stainless-Steel-Wine-Chiller/1000640425,['Wine Coolers']
1314,7063,Vinotemp ,24-Bottle Capacity Stainless Steel Wine Chiller,1220649,VT-DS24WC-WM,https://www.lowes.com/pd/Vinotemp-24-Bottle-Capacity-Stainless-Steel-Wine-Chiller/1000640389,['Wine Coolers']
1315,7064,Vinotemp ,34-Bottle Capacity Black Wine Chiller,1222799,EL-35VCMS,https://www.lowes.com/pd/Vinotemp-34-Bottle-Capacity-Black-Wine-Chiller/1000654041,['Wine Coolers']
1316,7065,Vinotemp ,142-Bottle Capacity Black Dual Zone Cooling Wine Chiller,1222797,VT-140 TSBW,https://www.lowes.com/pd/Vinotemp-142-Bottle-Capacity-Black-Dual-Zone-Cooling-Wine-Chiller/1000654017,['Wine Coolers']
1317,7066,Vinotemp ,46-Bottle Capacity Stainless Steel Dual Zone Cooling Wine Chiller,1220650,VT-DS24WC,https://www.lowes.com/pd/Vinotemp-46-Bottle-Capacity-Stainless-Steel-Dual-Zone-Cooling-Wine-Chiller/1000640401,['Wine Coolers']
1318,7067,MARVEL ,24-Bottle Capacity Stainless Steel Wine Chiller,1221473,ML15WSG2RS,https://www.lowes.com/pd/MARVEL-24-Bottle-Capacity-Stainless-Steel-Wine-Chiller/1000639857,['Wine Coolers']
1319,7068,Vinotemp ,215-Bottle Capacity Stainless Steel Dual Zone Cooling Wine Chiller,1220653,EL-168WCST,https://www.lowes.com/pd/Vinotemp-215-Bottle-Capacity-Stainless-Steel-Dual-Zone-Cooling-Wine-Chiller/1000640437,['Wine Coolers']
1320,7069,Vinotemp ,41-Bottle Capacity Black Wine Chiller,1220658,EL-54COMM,https://www.lowes.com/pd/Vinotemp-41-Bottle-Capacity-Black-Wine-Chiller/1000640497,['Wine Coolers']
1321,7070,Summit Appliance ,29-Bottle Capacity Wine Chiller,1144702,CL18WC,https://www.lowes.com/pd/Summit-Appliance-29-Bottle-Capacity-Wine-Chiller/1000541689,['Wine Coolers']
1322,7071,Summit Appliance ,34-Bottle Capacity Wine Chiller,1144700,CL15WC,https://www.lowes.com/pd/Summit-Appliance-34-Bottle-Capacity-Wine-Chiller/1000541673,['Wine Coolers']
1323,7072,Summit Appliance ,21-Bottle Capacity Stainless Steel Dual Zone Cooling Wine Chiller,1144708,CL64FDSS,https://www.lowes.com/pd/Summit-Appliance-21-Bottle-Capacity-Stainless-Steel-Dual-Zone-Cooling-Wine-Chiller/1000541713,['Wine Coolers']
