,Unnamed: 0,Brand,Title,Sku,Model,Url,Categories
2974,2974,GE ,17.5-cu ft Top-Freezer Refrigerator (White),1596843,GTS18DTNRWW,https://www.lowes.com/pd/GE-17-5-cu-ft-Top-Freezer-Refrigerator-White/1001160714,['Refrigerators on Sale']
2975,2975,Hotpoint ,15.6-cu ft Top-Freezer Refrigerator (White),1596852,HPS16BTNLWW,https://www.lowes.com/pd/Hotpoint-15-6-cu-ft-Top-Freezer-Refrigerator-White/1001160980,['Refrigerators on Sale']
2976,2976,GE ,16.6-cu ft Top-Freezer Refrigerator (White) ENERGY STAR,1596855,GPE17CTNRWW,https://www.lowes.com/pd/GE-16-6-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/1001161094,['Refrigerators on Sale']
2977,2977,GE ,16.6-cu ft Top-Freezer Refrigerator (Bisque) ENERGY STAR,1596848,GTE17DTNRCC,https://www.lowes.com/pd/GE-16-6-cu-ft-Top-Freezer-Refrigerator-Bisque-ENERGY-STAR/1001160866,['Refrigerators on Sale']
2978,2978,GE ,15.6-cu ft Top-Freezer Refrigerator (Bisque) ENERGY STAR,1596838,GTE16DTNRCC,https://www.lowes.com/pd/GE-15-6-cu-ft-Top-Freezer-Refrigerator-Bisque-ENERGY-STAR/1001160566,['Refrigerators on Sale']
2979,2979,GE ,15.6-cu ft Top-Freezer Refrigerator (White) ENERGY STAR,1596839,GTE16DTNRWW,https://www.lowes.com/pd/GE-15-6-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/1001160604,['Refrigerators on Sale']
2980,2980,GE ,16.6-cu ft Top-Freezer Refrigerator (Stainless Steel),1596841,GTS17GSNRSS,https://www.lowes.com/pd/GE-16-6-cu-ft-Top-Freezer-Refrigerator-Stainless-Steel/1001160640,['Refrigerators on Sale']
2981,2981,GE ,17.5-cu ft Top-Freezer Refrigerator (White) ENERGY STAR,1596861,GTE18DTNRWW,https://www.lowes.com/pd/GE-17-5-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/1001161208,['Refrigerators on Sale']
2982,2982,GE ,16.6-cu ft Top-Freezer Refrigerator (Black) ENERGY STAR,1596860,GTE17GTNRBB,https://www.lowes.com/pd/GE-16-6-cu-ft-Top-Freezer-Refrigerator-Black-ENERGY-STAR/1001161170,['Refrigerators on Sale']
2983,2983,LG ,14.7-cu ft Counter-Depth Bottom-Freezer Refrigerator (Platinum Silver) ENERGY STAR,1597273,LBNC15231V,https://www.lowes.com/pd/LG-14-7-cu-ft-Bottom-Freezer-Refrigerator-Platinum-Silver-ENERGY-STAR/1001163520,['Refrigerators on Sale']
2984,2984,Hotpoint ,15.6-cu ft Top-Freezer Refrigerator (White) ENERGY STAR,1596869,HPE16BTNLWW,https://www.lowes.com/pd/Hotpoint-15-6-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/1001161436,['Refrigerators on Sale']
2985,2985,GE ,Profile Smart 27.9-cu ft 4-Door French Door Refrigerator with Ice Maker and Door within Door (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1596867,PVD28BYNFS,https://www.lowes.com/pd/GE-Profile-Smart-27-9-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-and-Door-within-Door-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1001161398,['Refrigerators on Sale']
2986,2986,GE ,16.6-cu ft Top-Freezer Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,1596865,GIE17GSNRSS,https://www.lowes.com/pd/GE-16-6-cu-ft-Top-Freezer-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1001161322,['Refrigerators on Sale']
2987,2987,Hotpoint ,15.6-cu ft Top-Freezer Refrigerator (White) ENERGY STAR,1596866,HPE16BTNRWW,https://www.lowes.com/pd/Hotpoint-15-6-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/1001161360,['Refrigerators on Sale']
2988,2988,GE ,16.6-cu ft Top-Freezer Refrigerator (White),1596864,GTS17DTNRWW,https://www.lowes.com/pd/GE-16-6-cu-ft-Top-Freezer-Refrigerator-White/1001161284,['Refrigerators on Sale']
2989,2989,GE ,17.5-cu ft Top-Freezer Refrigerator (Black) ENERGY STAR,1596856,GTE18DTNRBB,https://www.lowes.com/pd/GE-17-5-cu-ft-Top-Freezer-Refrigerator-Black-ENERGY-STAR/1001161132,['Refrigerators on Sale']
2990,2990,Cafe ,Smart 27.8-cu ft 4-Door French Door Refrigerator with Ice Maker (Fingerprint-Resistant Matte Black) ENERGY STAR,1596835,CVE28DP3ND1,https://www.lowes.com/pd/Cafe-Smart-27-8-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Matte-Black-ENERGY-STAR/1001167420,['Refrigerators on Sale']
2991,2991,KitchenAid,25.2-cu ft 3-Door Standard-Depth 36-in French Door Refrigerator with Interior Dispense - Stainless Steel with PrintShield Finish,534727,KRFF305ESS,https://www.lowes.com/pd/KitchenAid-25-2-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50396536,['Refrigerators on Sale']
2992,2992,KitchenAid,24-in Built-In 2 Drawer Refrigerator (Stainless Steel),534599,KUDR204ESB,https://www.lowes.com/pd/KitchenAid-23-75-in-Built-In-Double-Drawer-Refrigerator-Stainless-Steel/50393492,['Refrigerators on Sale']
2993,2993,KitchenAid,24-in Built-In 2 Drawer Refrigerator (Panel Ready),534596,KUDR204EPA,https://www.lowes.com/pd/KitchenAid-23-75-in-Built-In-Double-Drawer-Refrigerator-Panel-Ready/50393488,['Refrigerators on Sale']
2994,2994,KitchenAid,24-in Built-In 2 Drawer Refrigerator (Stainless Steel),534598,KUDF204ESB,https://www.lowes.com/pd/KitchenAid-23-75-in-Built-In-Double-Drawer-Refrigerator-Stainless-Steel/50393490,['Refrigerators on Sale']
2995,2995,KitchenAid,22.1-cu ft 3-Door Standard-Depth 33-in French Door Refrigerator with Interior Dispense - Stainless Steel,484282,KRFF302ESS,https://www.lowes.com/pd/KitchenAid-22-1-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50385666,['Refrigerators on Sale']
2996,2996,KitchenAid,24.2-cu ft 3-Door 42-in Built-in French Door Refrigerator with Platinum Interior Design - Stainless Steel,534523,KBFN502ESS,https://www.lowes.com/pd/KitchenAid-24-2-cu-ft-Built-In-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50385668,['Refrigerators on Sale']
2997,2997,KitchenAid,20.9-cu ft Bottom-Freezer Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,666407,KBBR306ESS,https://www.lowes.com/pd/KitchenAid-20-9-cu-ft-Bottom-Freezer-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50369474,['Refrigerators on Sale']
2998,2998,LG,26.1-cu ft Side-by-Side Refrigerator with Ice Maker (Stainless Steel),616435,LSXS26366S,https://www.lowes.com/pd/LG-26-1-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Stainless-Steel/50376426,['Refrigerators on Sale']
2999,2999,GE,17.5-cu ft Top-Freezer Refrigerator (White) ENERGY STAR,623758,GTE18LGHWW,https://www.lowes.com/pd/GE-17-5-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/50244873,['Refrigerators on Sale']
3000,3000,GE,21.9-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (White),693240,GZS22DGJWW,https://www.lowes.com/pd/GE-21-9-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-White/50442480,['Refrigerators on Sale']
3001,3001,GE,21.9-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Stainless Steel),693244,GZS22DSJSS,https://www.lowes.com/pd/GE-21-9-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-Stainless-Steel/50442482,['Refrigerators on Sale']
3002,3002,KitchenAid,29.5-cu ft Built-In Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless) ENERGY STAR,600046,KBSD608EBS,https://www.lowes.com/pd/KitchenAid-29-5-cu-ft-Built-In-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-ENERGY-STAR/1000014969,['Refrigerators on Sale']
3003,3003,KitchenAid ,21.9-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Interior Dispense - Stainless Steel,735646,KRFC302ESS,https://www.lowes.com/pd/KitchenAid-21-9-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel/50426210,['Refrigerators on Sale']
3004,3004,GE ,21.9-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Black),577379,GZS22DGJBB,https://www.lowes.com/pd/GE-21-9-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-Black/50426798,['Refrigerators on Sale']
3005,3005,Whirlpool ,25.8-cu ft 5-Door 36-in French Door Refrigerator with Ice Maker - Monochromatic Stainless Steel,562083,WRV986FDEM,https://www.lowes.com/pd/Whirlpool-25-8-cu-ft-5-Door-French-Door-Refrigerator-with-Dual-Ice-Maker-Monochromatic-Stainless-Steel/50426136,['Refrigerators on Sale']
3006,3006,KitchenAid ,18.67-cu ft Bottom-Freezer Refrigerator (Stainless Steel) ENERGY STAR,589408,KRBR109ESS,https://www.lowes.com/pd/KitchenAid-18-67-cu-ft-Bottom-Freezer-Refrigerator-Stainless-Steel-ENERGY-STAR/50426188,['Refrigerators on Sale']
3007,3007,KitchenAid ,22.07-cu ft Bottom-Freezer Refrigerator (Stainless Steel) ENERGY STAR,589404,KRBR102ESS,https://www.lowes.com/pd/KitchenAid-22-07-cu-ft-Bottom-Freezer-Refrigerator-Stainless-Steel-ENERGY-STAR/50426184,['Refrigerators on Sale']
3008,3008,LG ,26.1-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel),710761,LSXS26366D,https://www.lowes.com/pd/LG-26-1-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel/999989214,['Refrigerators on Sale']
3009,3009,LG ,22.8-cu ft Counter-Depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1256300,LFCC22426S,https://www.lowes.com/pd/LG-22-8-cu-ft-Counter-Depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000688820,['Refrigerators on Sale']
3010,3010,Maytag ,24.5-cu ft Side-by-Side Refrigerator with Ice Maker (White),1025474,MSS25C4MGW,https://www.lowes.com/pd/Maytag-24-5-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-White/1000688622,['Refrigerators on Sale']
3011,3011,Maytag ,24.5-cu ft Side-by-Side Refrigerator with Ice Maker (Black),1025473,MSS25C4MGB,https://www.lowes.com/pd/Maytag-24-5-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Black/1000688600,['Refrigerators on Sale']
3012,3012,Chambers ,Chambers; Retro Refrigerators 12-cu ft Bottom-Freezer Refrigerator (Champagne (Cream)) ENERGY STAR,1216553,CRBR-2412CR,https://www.lowes.com/pd/Chambers-Chambers-Retro-Refrigerators-12-cu-ft-Bottom-Freezer-Refrigerator-Champagne-Cream-ENERGY-STAR/1000713140,['Refrigerators on Sale']
3013,3013,Chambers ,Chambers; Retro Refrigerators 12-cu ft Bottom-Freezer Refrigerator (Bordeaux (Red)) ENERGY STAR,1216552,CRBR-2412RR,https://www.lowes.com/pd/Chambers-Chambers-Retro-Refrigerators-12-cu-ft-Bottom-Freezer-Refrigerator-Bordeaux-Red-ENERGY-STAR/1000713104,['Refrigerators on Sale']
3014,3014,LG ,InstaView Smart Wi-Fi Enabled 21.9-cu ft Counter-depth French Door Refrigerator with Dual Ice Maker and Door within Door (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1221837,LFXC22596S,https://www.lowes.com/pd/LG-InstaView-Smart-Wi-Fi-Enabled-21-9-cu-ft-Counter-depth-French-Door-Refrigerator-with-Dual-Ice-Maker-and-Door-within-Door-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000753066,['Refrigerators on Sale']
3015,3015,Frigidaire ,Gallery 27.6-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1297472,FGHN2868TF,https://www.lowes.com/pd/Frigidaire-Gallery-27-6-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000761802,['Refrigerators on Sale']
3016,3016,LG ,InstaView Smart Wi-Fi Enabled 27.8-cu ft 4-Door French Door Refrigerator with Dual Ice Maker and Door within Door (Fingerprint-Resistant Matte Black Stainless Steel),1296072,LMXS28596M,https://www.lowes.com/pd/LG-InstaView-Smart-Wi-Fi-Enabled-27-8-cu-ft-4-Door-French-Door-Refrigerator-with-Dual-Ice-Maker-and-Door-within-Door-Fingerprint-Resistant-Matte-Black-Stainless-Steel/1000802424,['Refrigerators on Sale']
3017,3017,Haier ,27-cu ft French Door Refrigerator with Ice Maker (Black Stainless) ENERGY STAR,1143405,QNE27JBMTS,https://www.lowes.com/pd/Haier-27-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Black-Stainless-ENERGY-STAR/1000815460,['Refrigerators on Sale']
3018,3018,Haier ,27-cu ft French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,1143404,QNE27JSMSS,https://www.lowes.com/pd/Haier-27-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000815456,['Refrigerators on Sale']
3019,3019,Chambers ,Chambers Retro Fridges 12-cu ft Counter-depth Bottom-Freezer Refrigerator (Black) ENERGY STAR,1216554,CRBR-2412BR,https://www.lowes.com/pd/Chambers-Chambers-Retro-Fridges-12-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-Black-ENERGY-STAR/1000787526,['Refrigerators on Sale']
3020,3020,Chambers ,Chambers Retro Fridges 12-cu ft Counter-depth Bottom-Freezer Refrigerator (Silver) ENERGY STAR,1216555,CRBR-2412SR,https://www.lowes.com/pd/Chambers-Chambers-Retro-Fridges-12-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-Silver-ENERGY-STAR/1000787530,['Refrigerators on Sale']
3021,3021,LG ,Smart Wi-Fi Enabled 21.9-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,1157373,LSXC22426S,https://www.lowes.com/pd/LG-Smart-Wi-Fi-Enabled-21-9-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000753056,['Refrigerators on Sale']
3022,3022,Whirlpool ,21.4-cu ft Side-by-Side Refrigerator with Ice Maker (Biscuit),1025478,WRS311SDHT,https://www.lowes.com/pd/Whirlpool-21-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Biscuit/1000404117,['Refrigerators on Sale']
3023,3023,Frigidaire ,Gallery 22.2-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),1023154,FGSS2335TF,https://www.lowes.com/pd/Frigidaire-Gallery-22-2-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000406501,['Refrigerators on Sale']
3024,3024,Whirlpool ,25.2-cu ft 3-Door 36-in French Door Refrigerator - Fingerprint Resistant Stainless Steel,912761,WRFA35SWHZ,https://www.lowes.com/pd/Whirlpool-25-2-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000455615,['Refrigerators on Sale']
3025,3025,Whirlpool ,22.1-cu ft 3-Door 33-in French Door Refrigerator - Fingerprint Resistant Stainless Steel,912759,WRFA32SMHZ,https://www.lowes.com/pd/Whirlpool-22-1-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000455607,['Refrigerators on Sale']
3026,3026,Samsung ,Family Hub Wi-Fi Enabled Family Hub 22-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1038970,RF22N9781SR,https://www.lowes.com/pd/Samsung-Family-Hub-Wi-Fi-Enabled-Family-Hub-22-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000437527,['Refrigerators on Sale']
3027,3027,GE,25.6-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Slate) ENERGY STAR,1087590,GFE26JMMES,https://www.lowes.com/pd/GE-25-6-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Slate-ENERGY-STAR/1000488693,['Refrigerators on Sale']
3028,3028,Frigidaire,22-cu ft Side-by-Side Refrigerator with Ice Maker (Stainless Steel),1100476,FFSS2315TS,https://www.lowes.com/pd/Frigidaire-22-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Stainless-Steel/1000484105,['Refrigerators on Sale']
3029,3029,GE,27-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Slate) ENERGY STAR,1087588,GNE27JMMES,https://www.lowes.com/pd/GE-27-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Slate-ENERGY-STAR/1000488681,['Refrigerators on Sale']
3030,3030,GE,25.3-cu ft Side-by-Side Refrigerator with Ice Maker (Black Slate) ENERGY STAR,1030904,GSE25HEMDS,https://www.lowes.com/pd/GE-25-3-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Black-Slate-ENERGY-STAR/1000399497,['Refrigerators on Sale']
3031,3031,Frigidaire,Gallery 22.2-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),1023154,FGSS2335TF,https://www.lowes.com/pd/Frigidaire-Gallery-22-2-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000406501,['Refrigerators on Sale']
3032,3032,Whirlpool,22.1-cu ft 3-Door 33-in French Door Refrigerator - Fingerprint Resistant Stainless Steel,912759,WRFA32SMHZ,https://www.lowes.com/pd/Whirlpool-22-1-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000455607,['Refrigerators on Sale']
3033,3033,GE,Profile 23.1-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Slate) ENERGY STAR,1073621,PWE23KELDS,https://www.lowes.com/pd/GE-Profile-23-1-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Slate-ENERGY-STAR/1000448019,['Refrigerators on Sale']
3034,3034,Whirlpool,25.2-cu ft 3-Door 36-in French Door Refrigerator - Fingerprint Resistant Stainless Steel,912761,WRFA35SWHZ,https://www.lowes.com/pd/Whirlpool-25-2-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000455615,['Refrigerators on Sale']
3035,3035,Electrolux,22.3-cu ft Counter-depth French Door Refrigerator with Ice Maker (Stainless Steel),690108,EI23BC82SS,https://www.lowes.com/pd/Electrolux-22-3-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel/1000458529,['Refrigerators on Sale']
3036,3036,Frigidaire,Gallery 22-cu ft Counter-Depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),954159,FGSC2335TF,https://www.lowes.com/pd/Frigidaire-Gallery-22-cu-ft-Counter-Depth-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000502823,['Refrigerators on Sale']
3037,3037,Frigidaire,Gallery 21.7-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1100480,FGHD2368TF,https://www.lowes.com/pd/Frigidaire-Gallery-21-7-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000484135,['Refrigerators on Sale']
3038,3038,Frigidaire,Gallery 25.5-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),1100477,FGSS2635TF,https://www.lowes.com/pd/Frigidaire-Gallery-25-5-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000484115,['Refrigerators on Sale']
3039,3039,Frigidaire ,Gallery 26.8-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1100479,FGHB2868TF,https://www.lowes.com/pd/Frigidaire-Gallery-26-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000484125,['Refrigerators on Sale']
3040,3040,Frigidaire ,17.4-cu ft 4-Door French Door Refrigerator (Stainless Look),1216551,FFBN1721TV,https://www.lowes.com/pd/Frigidaire-17-4-cu-ft-4-Door-French-Door-Refrigerator-Stainless-Look/1000619757,['Refrigerators on Sale']
3041,3041,Whirlpool ,19.7-cu ft 3-Door 30-in French Door Refrigerator with Exterior Water - Fingerprint Resistant Stainless Steel,1157270,WRF560SEHZ,https://www.lowes.com/pd/Whirlpool-19-7-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000595993,['Refrigerators on Sale']
3042,3042,Frigidaire ,Gallery 22.4-cu ft French Door Refrigerator with Ice Maker (Smudge-Proof Stainless Steel) ENERGY STAR,1185273,FGHG2368TF,https://www.lowes.com/pd/Frigidaire-Gallery-22-4-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Smudge-Proof-Stainless-Steel-ENERGY-STAR/1000609539,['Refrigerators on Sale']
3043,3043,LG ,20.2-cu ft Top-Freezer Refrigerator (Fingerprint-Resistant Printproof Stainless Steel) ENERGY STAR,1163546,LTCS20120S,https://www.lowes.com/pd/LG-20-2-cu-ft-Top-Freezer-Refrigerator-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000578585,['Refrigerators on Sale']
3044,3044,Whirlpool ,23.8-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Exterior Ice and Water Dispenser - White,880341,WRF954CIHW,https://www.lowes.com/pd/Whirlpool-23-8-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/1000337015,['Refrigerators on Sale']
3045,3045,Whirlpool ,25.1-cu ft Side-by-Side Refrigerator (White),956191,WRS315SNHW,https://www.lowes.com/pd/Whirlpool-25-1-cu-ft-Side-by-Side-Refrigerator-White/1000337061,['Refrigerators on Sale']
3046,3046,Whirlpool ,21.3-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Fingerprint Resistant Stainless Steel,876141,WRT541SZDZ,https://www.lowes.com/pd/Whirlpool-21-3-cu-ft-Top-Freezer-Refrigerator-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000337003,['Refrigerators on Sale']
3047,3047,Whirlpool ,23.8-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Exterior Ice and Water Dispenser - Black,880339,WRF954CIHB,https://www.lowes.com/pd/Whirlpool-23-8-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Black-ENERGY-STAR/1000337007,['Refrigerators on Sale']
3048,3048,Whirlpool ,22.1-cu ft Bottom-Freezer Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless) ENERGY STAR,956197,WRB322DMHV,https://www.lowes.com/pd/Whirlpool-22-1-cu-ft-Bottom-Freezer-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-ENERGY-STAR/1000335731,['Refrigerators on Sale']
3049,3049,Whirlpool ,25.1-cu ft Side-by-Side Refrigerator (Black),956189,WRS315SNHB,https://www.lowes.com/pd/Whirlpool-25-1-cu-ft-Side-by-Side-Refrigerator-Black/1000337051,['Refrigerators on Sale']
3050,3050,Whirlpool ,23.8-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Exterior Ice and Water Dispenser - Black Stainless,880342,WRF954CIHV,https://www.lowes.com/pd/Whirlpool-23-8-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-ENERGY-STAR/1000337019,['Refrigerators on Sale']
